timestamp,ADC,V,T,rH,aH,P,fanSpeed,V0,Rs/R0,CH4,CH4LR
2022-06-28 16:08:23.862207,30029,1.14552,34,58,0.02219,1001,0,1.23224,1.71361,1.13,1.12
2022-06-28 16:10:25.862489,30035,1.14574,34,58,0.02207,1000,0,1.23224,1.71052,1.20,1.19
2022-06-28 16:12:27.864358,30039,1.14590,34,58,0.02206,1000,0,1.23224,1.70827,1.23,1.23
2022-06-28 16:14:29.864538,30045,1.14613,34,58,0.02211,1000,0,1.23224,1.70506,1.27,1.26
2022-06-28 16:16:31.864834,30051,1.14635,34,57,0.02210,1000,0,1.23269,1.70565,1.30,1.29
2022-06-28 16:18:33.865064,30052,1.14639,34,57,0.02208,1000,0,1.23269,1.70509,1.31,1.30
2022-06-28 16:20:35.865335,30052,1.14639,34,57,0.02200,1000,0,1.23179,1.69777,1.36,1.36
2022-06-28 16:22:37.865599,30049,1.14628,34,58,0.02199,1000,0,1.23134,1.69564,1.36,1.35
2022-06-28 16:24:39.865852,30046,1.14616,34,58,0.02211,1000,0,1.23089,1.69363,1.33,1.32
2022-06-28 16:26:41.866131,30052,1.14639,34,58,0.02200,1000,0,1.23045,1.68679,1.42,1.41
2022-06-28 16:28:43.866668,30056,1.14655,34,59,0.02204,1000,0,1.23045,1.68459,1.44,1.44
2022-06-28 16:30:45.867086,30064,1.14685,34,59,0.02223,1000,0,1.23045,1.68047,1.46,1.45
2022-06-28 16:32:47.867195,30057,1.14658,34,59,0.02236,1000,3,1.23045,1.68417,1.38,1.37
2022-06-28 16:34:49.869363,30075,1.14727,34,59,0.02227,1000,0,1.23045,1.67475,1.54,1.53
