timestamp,ADC,V,T,rH,aH,P,fanSpeed,CH4Ref,V0,Rs/R0,CH4,CH4LR,variance
2022-05-24 13:54:58.414805,28860,1.10092,6.1,38.5,0.00283,1005.0,0,4.517,1.09888,0.97353,2.817,2.815,1.7
2022-05-24 13:55:29.414880,28862,1.101,6.1,38.5,0.00283,1005.0,0,4.517,1.09888,0.97252,2.848,2.846,1.67
2022-05-24 13:59:46.291133,28881,1.10172,6.1,38.8,0.00285,1005.0,0,4.968,1.09896,0.96452,3.113,3.111,1.86
2022-05-24 14:00:23.291218,28884,1.10184,6.2,38.7,0.00285,1005.0,0,4.969,1.09896,0.96303,3.16,3.158,1.81
2022-05-24 14:04:50.088561,28896,1.10229,6.0,39.1,0.00285,1005.0,0,5.58,1.09896,0.9575,3.338,3.336,2.24
2022-05-24 14:05:25.088643,28896,1.10229,6.0,39.1,0.00285,1005.0,0,5.581,1.09896,0.9575,3.338,3.336,2.25
2022-05-24 14:09:31.782250,28930,1.10359,6.1,39.2,0.00287,1005.1,0,6.211,1.09904,0.94284,3.847,3.845,2.37
2022-05-24 14:10:15.782321,28929,1.10355,6.1,39.2,0.00287,1005.1,0,6.21,1.09904,0.94332,3.831,3.829,2.38
2022-05-24 15:20:05.696988,28975,1.10531,5.9,76.0,0.00549,1005.3,0,3.593,1.10985,1.05583,2.407,2.405,1.19
2022-05-24 15:35:28.308313,29054,1.10832,5.8,83.8,0.00604,1005.2,0,4.509,1.11223,1.04634,3.036,3.034,1.48
2022-05-24 15:39:32.800468,29078,1.10924,5.8,82.3,0.0059,1005.3,0,5.048,1.11162,1.02791,3.489,3.487,1.56
2022-05-24 15:40:02.800531,29076,1.10916,5.7,82.4,0.0059,1005.4,0,5.047,1.11162,1.02887,3.46,3.458,1.59
2022-05-24 15:40:32.800603,29077,1.1092,5.7,82.6,0.00591,1005.3,0,5.044,1.11166,1.0289,3.466,3.464,1.58
2022-05-24 15:44:36.567721,29107,1.11034,5.8,84.9,0.00609,1005.3,0,5.443,1.11244,1.02438,3.734,3.732,1.71
