timestamp,ADC,V,T,rH,aH,P,fanSpeed,CH4Ref,V0,Rs/R0,CH4,CH4LR,variance
2022-05-27 15:07:06.582036,29178,1.11305,10.8,99.6,0.00989,986.1,0,2.09,1.12962,1.18608,1.687,1.684,0.41
2022-05-27 15:07:39.582110,29171,1.11279,10.7,99.2,0.0098,986.1,0,2.092,1.1292,1.18483,1.671,1.669,0.42
2022-05-27 15:11:47.349126,29203,1.11401,10.2,99.4,0.00947,986.2,0,3.168,1.12767,1.15174,2.279,2.276,0.89
2022-05-27 15:12:28.349226,29197,1.11378,10.1,99.8,0.00945,986.1,0,3.167,1.12758,1.15366,2.225,2.222,0.94
2022-05-27 15:16:46.316073,29270,1.11656,9.9,100.0,0.00939,986.1,0,4.613,1.1273,1.11601,3.164,3.162,1.45
2022-05-27 15:21:39.921938,29747,1.13476,10.2,100.0,0.00953,986.1,0,13.644,1.12795,0.93848,10.104,10.103,3.54
2022-05-27 15:25:28.842921,30093,1.14796,10.5,100.0,0.00971,986.1,0,21.18,1.12878,0.84529,16.431,16.431,4.75
2022-05-27 15:25:59.842971,30098,1.14815,10.5,100.0,0.00973,986.1,0,21.176,1.12887,0.84474,16.502,16.502,4.67
2022-05-27 15:30:00.443931,30162,1.15059,10.6,100.0,0.00979,986.1,0,22.544,1.12915,0.83067,17.754,17.754,4.79
2022-05-27 15:30:30.443981,30159,1.15047,10.6,99.8,0.00975,986.1,0,22.532,1.12897,0.82998,17.756,17.756,4.78
2022-05-27 15:34:37.195106,30257,1.15421,10.1,96.7,0.00918,986.1,0,25.78,1.12633,0.78586,21.113,21.113,4.67
2022-05-27 15:35:14.195201,30246,1.15379,10.0,96.3,0.00908,986.1,0,25.752,1.12587,0.78485,21.062,21.062,4.69
2022-05-27 15:39:24.747808,30407,1.15993,9.5,96.8,0.00883,986.1,0,30.83,1.12472,0.74095,25.723,25.723,5.11
2022-05-27 15:43:31.636778,30769,1.17374,9.0,96.0,0.00846,986.0,0,43.679,1.12302,0.66131,37.499,37.502,6.18
2022-05-27 15:47:57.198138,30953,1.18076,9.0,100.0,0.00883,986.0,0,49.692,1.12472,0.64249,42.443,42.446,7.25
2022-05-27 15:48:29.198215,30967,1.1813,9.0,100.0,0.00886,986.0,0,49.698,1.12485,0.64116,42.828,42.831,6.87
2022-05-27 15:52:34.597059,31306,1.19423,9.4,100.0,0.0091,986.0,0,61.318,1.12596,0.59894,54.35,54.355,6.96
2022-05-27 15:57:01.928539,31602,1.20552,9.9,100.0,0.00936,986.0,0,71.811,1.12716,0.5683,65.253,65.259,6.55
2022-05-27 15:57:31.928596,31612,1.2059,9.9,100.0,0.00939,986.0,0,71.831,1.1273,0.56788,65.533,65.54,6.29
2022-05-27 15:58:01.928664,31618,1.20613,10.0,100.0,0.00942,986.0,0,71.812,1.12744,0.56793,65.614,65.62,6.19
2022-05-27 16:01:53.684903,31873,1.21586,10.4,100.0,0.00968,986.0,0,81.416,1.12864,0.54541,75.618,75.626,5.79
2022-05-27 16:02:27.684970,31892,1.21658,10.5,100.0,0.00973,986.0,0,81.367,1.12887,0.54458,76.183,76.191,5.18
2022-05-27 16:06:31.893232,32157,1.22669,10.9,100.0,0.00997,986.0,0,92.47,1.12999,0.52293,87.536,87.545,4.92
2022-05-27 16:07:01.893303,32169,1.22715,10.9,100.0,0.00999,986.0,0,92.434,1.13009,0.52221,88.018,88.027,4.41
2022-05-27 16:11:43.564653,32304,1.2323,10.8,100.0,0.00994,986.0,0,99.015,1.12985,0.50818,95.458,95.468,3.55
2022-05-27 21:09:30.584466,29749,1.13483,20.7,84.4,0.01518,986.1,0,2.076,1.15509,1.18278,4.166,4.164,-2.09
2022-05-27 21:10:01.582745,29747,1.13476,20.7,85.8,0.01546,986.1,0,2.077,1.15647,1.19605,3.942,3.939,-1.86
2022-05-27 21:10:32.582884,29746,1.13472,20.7,87.1,0.01573,986.1,0,2.078,1.15782,1.2086,3.738,3.736,-1.66
2022-05-27 21:14:34.835578,29762,1.13533,20.9,93.8,0.01712,986.1,0,2.194,1.16477,1.26445,2.972,2.969,-0.77
2022-05-27 21:18:55.242854,29798,1.1367,21.2,94.5,0.01751,986.1,0,2.524,1.16674,1.26652,3.082,3.079,-0.56
2022-05-27 21:19:28.242948,29795,1.13659,21.2,94.8,0.01756,986.1,0,2.524,1.16699,1.27,3.02,3.018,-0.49
2022-05-27 21:23:26.215443,29960,1.14288,21.4,95.5,0.01789,986.1,0,4.847,1.16866,1.21684,4.539,4.537,0.31
2022-05-27 21:23:58.215512,29967,1.14315,21.4,95.5,0.01792,986.1,0,4.849,1.16881,1.21536,4.596,4.594,0.25
2022-05-27 21:28:13.778176,30457,1.16184,21.6,96.3,0.01826,986.1,0,12.272,1.17053,1.06308,10.452,10.451,1.82
2022-05-27 21:28:51.778281,30458,1.16188,21.6,96.4,0.01831,986.2,0,12.266,1.17079,1.06461,10.414,10.413,1.85
2022-05-27 21:33:25.316461,31127,1.1874,21.7,97.4,0.01864,986.2,0,24.631,1.17247,0.90861,20.989,20.989,3.64
2022-05-27 21:34:00.316551,31136,1.18774,21.7,97.4,0.01868,986.2,0,24.612,1.17267,0.90797,21.091,21.091,3.52
2022-05-27 21:38:01.475919,32475,1.23882,21.9,98.1,0.01894,986.2,0,60.929,1.174,0.69824,53.431,53.435,7.49
2022-05-27 21:38:31.475983,32482,1.23909,21.9,98.2,0.01898,986.2,0,60.919,1.1742,0.69832,53.506,53.511,7.41
2022-05-27 21:39:01.476026,32494,1.23955,21.9,98.2,0.01901,986.2,0,60.896,1.17435,0.69754,53.77,53.775,7.12
2022-05-27 21:42:51.785181,33292,1.26999,22.0,98.8,0.01923,986.2,0,90.99,1.17548,0.61579,80.537,80.546,10.44
2022-05-27 21:43:23.785257,33296,1.27014,22.0,98.9,0.01927,986.2,0,90.941,1.17568,0.61625,80.485,80.494,10.45
2022-05-27 21:43:55.785339,33301,1.27033,22.0,99.1,0.0193,986.2,0,90.92,1.17584,0.6164,80.525,80.533,10.39
