timestamp,ADC,V,T,rH,aH,P,fanSpeed,CH4Ref,CH4,V0,Rs/R0,CH4LR,variance
2022-05-24 16:55:33.070046,28933,1.10371,5.5,94.0,0.00663,1005.4,0,2.109,2.678,1.10565,1.02434,2.385,-0.28
2022-05-24 16:59:34.836545,28949,1.10432,5.5,99.6,0.00703,1005.4,0,2.173,3.262,1.10565,1.01656,2.983,-0.81
2022-05-24 17:05:32.994396,28968,1.10504,5.7,97.1,0.00694,1005.5,0,2.216,3.228,1.1062,1.01429,2.948,-0.73
2022-05-24 17:11:04.522062,28999,1.10622,6.0,99.4,0.00723,1005.6,0,2.455,3.633,1.10704,1.00995,3.362,-0.91
2022-05-24 17:16:04.886962,29040,1.10779,6.3,97.0,0.00721,1005.5,0,2.836,3.842,1.1079,1.00132,3.576,-0.74
2022-05-24 17:21:06.588294,29057,1.10844,6.3,97.7,0.00728,1005.6,0,3.118,4.128,1.1079,0.99361,3.868,-0.75
2022-05-24 17:26:30.405123,29063,1.10867,6.2,98.3,0.00727,1005.6,0,3.276,4.291,1.10761,0.98749,4.034,-0.76
2022-05-24 17:30:53.152269,29074,1.10909,5.9,96.6,0.007,1005.7,0,3.579,4.424,1.10676,0.97257,4.17,-0.59
2022-05-24 17:35:57.724012,29086,1.10954,5.8,100.0,0.00717,1005.7,0,3.817,4.872,1.10648,0.96418,4.628,-0.81
2022-05-24 17:40:52.422317,29106,1.11031,6.0,100.0,0.00727,1005.6,0,3.998,5.054,1.10704,0.96209,4.814,-0.82
2022-05-24 17:45:29.724899,29146,1.11183,6.2,100.0,0.00738,1005.7,0,4.555,5.512,1.10761,0.95196,5.282,-0.73
2022-05-24 17:50:47.984362,29206,1.11412,6.8,100.0,0.00768,1005.7,0,5.048,6.029,1.10938,0.94745,5.81,-0.76
2022-05-24 17:56:03.511195,29226,1.11488,6.7,100.0,0.00762,1005.6,0,5.423,6.354,1.10908,0.93621,6.143,-0.72
2022-05-24 18:01:09.889297,29242,1.11549,6.5,99.0,0.00744,1005.7,0,5.814,6.594,1.10849,0.92346,6.388,-0.57
2022-05-24 18:06:06.767894,29258,1.1161,6.4,99.6,0.00747,1005.6,0,6.107,6.99,1.10819,0.91414,6.793,-0.69
2022-05-24 18:11:50.488926,29279,1.11691,6.3,100.0,0.00743,1005.6,0,6.509,7.379,1.1079,0.90303,7.19,-0.68
2022-05-24 18:18:51.303622,29352,1.11969,7.2,100.0,0.00787,1005.7,0,7.079,7.901,1.11061,0.90514,7.724,-0.65
2022-05-24 18:23:30.810750,29414,1.12206,7.8,99.7,0.00814,1005.6,0,7.652,8.379,1.11252,0.90274,8.212,-0.56
2022-05-24 19:02:32.605229,29354,1.11977,6.6,98.8,0.00744,1005.7,0,7.412,8.144,1.10878,0.88529,7.972,-0.56
2022-05-24 19:08:13.204795,29410,1.1219,6.9,100.0,0.00775,1005.7,0,7.991,9.064,1.10969,0.87526,8.912,-0.92
2022-05-24 19:13:19.524098,29441,1.12309,7.0,100.0,0.00777,1005.7,0,8.553,9.452,1.10999,0.86784,9.309,-0.76
2022-05-24 19:19:01.723400,29447,1.12331,6.7,100.0,0.00762,1005.7,0,8.96,9.768,1.10908,0.85674,9.631,-0.67
