timestamp,ADC,V,T,rH,aH,P,fanSpeed,CH4Ref,V0,Rs/R0,CH4,CH4LR,variance
2022-05-27 14:35:50.063014,30222,1.15288,5.6,99.4,0.00703,986.4,0,37.378,1.10319,0.61447,24.979,24.981,12.4
2022-05-27 14:39:39.962624,30799,1.17489,5.4,97.2,0.00683,986.3,0,60.839,1.1023,0.5189,44.382,44.391,16.45
2022-05-27 14:40:21.962725,30806,1.17516,5.4,97.3,0.00681,986.3,0,60.771,1.1023,0.51798,44.783,44.792,15.98
2022-05-27 14:44:44.810258,31223,1.19106,5.5,100.0,0.00704,986.3,0,78.896,1.10275,0.47136,60.413,60.428,18.47
2022-05-27 15:06:33.581979,29176,1.11298,10.9,100.0,0.00997,986.1,0,2.09,1.12694,1.1569,1.644,1.637,0.45
2022-05-27 15:07:06.582036,29178,1.11305,10.8,99.6,0.00989,986.1,0,2.09,1.12649,1.15096,1.723,1.716,0.37
2022-05-27 15:07:39.582110,29171,1.11279,10.7,99.2,0.0098,986.1,0,2.092,1.12605,1.14929,1.712,1.705,0.39
2022-05-27 15:11:47.349126,29203,1.11401,10.2,99.4,0.00947,986.2,0,3.168,1.1238,1.10882,2.336,2.33,0.84
2022-05-27 15:12:28.349226,29197,1.11378,10.1,99.8,0.00945,986.1,0,3.167,1.12336,1.10667,2.283,2.277,0.89
2022-05-27 15:16:46.316073,29270,1.11656,9.9,100.0,0.00939,986.1,0,4.613,1.12246,1.06375,3.222,3.216,1.4
2022-05-27 15:21:39.921938,29747,1.13476,10.2,100.0,0.00953,986.1,0,13.644,1.1238,0.90109,10.178,10.174,3.47
2022-05-27 15:25:28.842921,30093,1.14796,10.5,100.0,0.00971,986.1,0,21.18,1.12515,0.81598,16.528,16.527,4.65
2022-05-27 15:25:59.842971,30098,1.14815,10.5,100.0,0.00973,986.1,0,21.176,1.12515,0.81473,16.597,16.596,4.58
2022-05-27 15:30:00.443931,30162,1.15059,10.6,100.0,0.00979,986.1,0,22.544,1.1256,0.80257,17.851,17.851,4.69
2022-05-27 15:30:30.443981,30159,1.15047,10.6,99.8,0.00975,986.1,0,22.532,1.1256,0.80333,17.859,17.858,4.67
2022-05-27 15:34:37.195106,30257,1.15421,10.1,96.7,0.00918,986.1,0,25.78,1.12336,0.76305,21.349,21.35,4.43
2022-05-27 15:35:14.195201,30246,1.15379,10.0,96.3,0.00908,986.1,0,25.752,1.12291,0.76207,21.318,21.319,4.43
2022-05-27 15:39:24.747808,30407,1.15993,9.5,96.8,0.00883,986.1,0,30.83,1.12067,0.71116,26.109,26.111,4.72
2022-05-27 15:43:31.636778,30769,1.17374,9.0,96.0,0.00846,986.0,0,43.679,1.11843,0.63061,38.241,38.248,5.43
2022-05-27 15:47:57.198138,30953,1.18076,9.0,100.0,0.00883,986.0,0,49.692,1.11843,0.60237,43.044,43.053,6.64
2022-05-27 15:48:29.198215,30967,1.1813,9.0,100.0,0.00886,986.0,0,49.698,1.11843,0.6003,43.413,43.422,6.28
2022-05-27 15:52:34.597059,31306,1.19423,9.4,100.0,0.0091,986.0,0,61.318,1.12022,0.56524,55.135,55.148,6.17
2022-05-27 15:57:01.928539,31602,1.20552,9.9,100.0,0.00936,986.0,0,71.811,1.12246,0.54242,66.229,66.246,5.57
2022-05-27 15:57:31.928596,31612,1.2059,9.9,100.0,0.00939,986.0,0,71.831,1.12246,0.54129,66.494,66.511,5.32
2022-05-27 15:58:01.928664,31618,1.20613,10.0,100.0,0.00942,986.0,0,71.812,1.12291,0.54307,66.577,66.594,5.22
2022-05-27 16:01:53.684903,31873,1.21586,10.4,100.0,0.00968,986.0,0,81.416,1.1247,0.52487,76.696,76.717,4.7
2022-05-27 16:02:27.684970,31892,1.21658,10.5,100.0,0.00973,986.0,0,81.367,1.12515,0.52523,77.252,77.274,4.09
2022-05-27 16:06:31.893232,32157,1.22669,10.9,100.0,0.00997,986.0,0,92.47,1.12694,0.50787,88.731,88.756,3.71
2022-05-27 16:07:01.893303,32169,1.22715,10.9,100.0,0.00999,986.0,0,92.434,1.12694,0.50672,89.216,89.241,3.19
2022-05-27 16:11:43.564653,32304,1.2323,10.8,100.0,0.00994,986.0,0,99.015,1.12649,0.49205,96.853,96.882,2.13
2022-05-27 21:09:30.584466,29749,1.13483,20.7,84.4,0.01518,986.1,0,2.076,1.17085,1.32502,3.559,3.554,-1.48
2022-05-27 21:10:01.582745,29747,1.13476,20.7,85.8,0.01546,986.1,0,2.077,1.17085,1.32586,3.413,3.407,-1.33
2022-05-27 21:10:32.582884,29746,1.13472,20.7,87.1,0.01573,986.1,0,2.078,1.17085,1.32634,3.28,3.274,-1.2
2022-05-27 21:14:34.835578,29762,1.13533,20.9,93.8,0.01712,986.1,0,2.194,1.17175,1.32712,2.78,2.774,-0.58
2022-05-27 21:18:55.242854,29798,1.1367,21.2,94.5,0.01751,986.1,0,2.524,1.17309,1.32292,2.917,2.911,-0.39
2022-05-27 21:19:28.242948,29795,1.13659,21.2,94.8,0.01756,986.1,0,2.524,1.17309,1.32421,2.866,2.86,-0.34
2022-05-27 21:23:26.215443,29960,1.14288,21.4,95.5,0.01789,986.1,0,4.847,1.17399,1.26168,4.391,4.386,0.46
2022-05-27 21:23:58.215512,29967,1.14315,21.4,95.5,0.01792,986.1,0,4.849,1.17399,1.25882,4.452,4.447,0.4
2022-05-27 21:28:13.778176,30457,1.16184,21.6,96.3,0.01826,986.1,0,12.272,1.17489,1.09464,10.29,10.286,1.99
2022-05-27 21:28:51.778281,30458,1.16188,21.6,96.4,0.01831,986.2,0,12.266,1.17489,1.09432,10.265,10.262,2.0
2022-05-27 21:33:25.316461,31127,1.1874,21.7,97.4,0.01864,986.2,0,24.631,1.17533,0.92615,20.908,20.908,3.72
2022-05-27 21:34:00.316551,31136,1.18774,21.7,97.4,0.01868,986.2,0,24.612,1.17533,0.92423,21.026,21.027,3.58
2022-05-27 21:38:01.475919,32475,1.23882,21.9,98.1,0.01894,986.2,0,60.929,1.17623,0.70864,53.722,53.734,7.2
2022-05-27 21:38:31.475983,32482,1.23909,21.9,98.2,0.01898,986.2,0,60.919,1.17623,0.70775,53.833,53.845,7.07
2022-05-27 21:39:01.476026,32494,1.23955,21.9,98.2,0.01901,986.2,0,60.896,1.17623,0.70624,54.127,54.139,6.76
2022-05-27 21:42:51.785181,33292,1.26999,22.0,98.8,0.01923,986.2,0,90.99,1.17668,0.62066,81.522,81.545,9.44
2022-05-27 21:43:23.785257,33296,1.27014,22.0,98.9,0.01927,986.2,0,90.941,1.17668,0.62029,81.517,81.54,9.4
2022-05-27 21:43:55.785339,33301,1.27033,22.0,99.1,0.0193,986.2,0,90.92,1.17668,0.61981,81.594,81.617,9.3
