timestamp,ADC,V,T,rH,aH,P,fanSpeed,CH4Ref,V0,Rs/R0,CH4,CH4LR,variance
2022-05-27 15:25:28.842921,30093,1.14796,10.5,100.0,0.00971,986.1,0,21.18,1.12984,0.85386,17.124,17.124,4.06
2022-05-27 15:25:59.842971,30098,1.14815,10.5,100.0,0.00973,986.1,0,21.176,1.12994,0.85333,17.194,17.194,3.98
2022-05-27 15:30:00.443931,30162,1.15059,10.6,100.0,0.00979,986.1,0,22.544,1.13023,0.83918,18.458,18.458,4.09
2022-05-27 15:30:30.443981,30159,1.15047,10.6,99.8,0.00975,986.1,0,22.532,1.13004,0.83845,18.465,18.465,4.07
2022-05-27 15:34:37.195106,30257,1.15421,10.1,96.7,0.00918,986.1,0,25.78,1.12728,0.79317,21.928,21.928,3.85
2022-05-27 15:35:14.195201,30246,1.15379,10.0,96.3,0.00908,986.1,0,25.752,1.12679,0.79201,21.892,21.892,3.86
2022-05-27 15:39:24.747808,30407,1.15993,9.5,96.8,0.00883,986.1,0,30.83,1.12558,0.74733,26.603,26.603,4.23
2022-05-27 15:43:31.636778,30769,1.17374,9.0,96.0,0.00846,986.0,0,43.679,1.12379,0.66645,38.319,38.319,5.36
2022-05-27 15:47:57.198138,30953,1.18076,9.0,100.0,0.00883,986.0,0,49.692,1.12558,0.64803,42.997,42.997,6.7
2022-05-27 15:48:29.198215,30967,1.1813,9.0,100.0,0.00886,986.0,0,49.698,1.12573,0.64673,43.358,43.358,6.34
2022-05-27 15:52:34.597059,31306,1.19423,9.4,100.0,0.0091,986.0,0,61.318,1.12689,0.60443,54.334,54.334,6.98
2022-05-27 15:57:01.928539,31602,1.20552,9.9,100.0,0.00936,986.0,0,71.811,1.12815,0.57377,64.559,64.559,7.25
2022-05-27 15:57:31.928596,31612,1.2059,9.9,100.0,0.00939,986.0,0,71.831,1.1283,0.57337,64.811,64.811,7.02
2022-05-27 15:58:01.928664,31618,1.20613,10.0,100.0,0.00942,986.0,0,71.812,1.12844,0.57344,64.88,64.88,6.93
2022-05-27 16:01:53.684903,31873,1.21586,10.4,100.0,0.00968,986.0,0,81.416,1.1297,0.55092,74.14,74.14,7.28
2022-05-27 16:02:27.684970,31892,1.21658,10.5,100.0,0.00973,986.0,0,81.367,1.12994,0.55012,74.651,74.651,6.72
2022-05-27 16:06:31.893232,32157,1.22669,10.9,100.0,0.00997,986.0,0,92.47,1.1311,0.52841,85.068,85.068,7.4
2022-05-27 16:07:01.893303,32169,1.22715,10.9,100.0,0.00999,986.0,0,92.434,1.1312,0.52769,85.504,85.504,6.93
2022-05-27 16:11:43.564653,32304,1.2323,10.8,100.0,0.00994,986.0,0,99.015,1.13096,0.51348,92.334,92.334,6.68
2022-05-27 21:09:30.584466,29749,1.13483,20.7,84.4,0.01518,986.1,0,2.076,1.15632,1.19394,4.426,4.426,-2.35
2022-05-27 21:10:01.582745,29747,1.13476,20.7,85.8,0.01546,986.1,0,2.077,1.15768,1.20693,4.197,4.197,-2.12
2022-05-27 21:10:32.582884,29746,1.13472,20.7,87.1,0.01573,986.1,0,2.078,1.15899,1.21918,3.989,3.989,-1.91
2022-05-27 21:14:34.835578,29762,1.13533,20.9,93.8,0.01712,986.1,0,2.194,1.16572,1.27294,3.227,3.227,-1.03
2022-05-27 21:18:55.242854,29798,1.1367,21.2,94.5,0.01751,986.1,0,2.524,1.1676,1.27421,3.371,3.371,-0.85
2022-05-27 21:19:28.242948,29795,1.13659,21.2,94.8,0.01756,986.1,0,2.524,1.16785,1.27761,3.307,3.307,-0.78
2022-05-27 21:23:26.215443,29960,1.14288,21.4,95.5,0.01789,986.1,0,4.847,1.16944,1.22345,4.983,4.983,-0.14
2022-05-27 21:23:58.215512,29967,1.14315,21.4,95.5,0.01792,986.1,0,4.849,1.16959,1.22189,5.046,5.046,-0.2
2022-05-27 21:28:13.778176,30457,1.16184,21.6,96.3,0.01826,986.1,0,12.272,1.17123,1.06816,11.34,11.34,0.93
2022-05-27 21:28:51.778281,30458,1.16188,21.6,96.4,0.01831,986.2,0,12.266,1.17148,1.0696,11.304,11.304,0.96
2022-05-27 21:33:25.316461,31127,1.1874,21.7,97.4,0.01864,986.2,0,24.631,1.17307,0.91233,22.333,22.333,2.3
2022-05-27 21:34:00.316551,31136,1.18774,21.7,97.4,0.01868,986.2,0,24.612,1.17327,0.91162,22.443,22.443,2.17
2022-05-27 21:38:01.475919,32475,1.23882,21.9,98.1,0.01894,986.2,0,60.929,1.17453,0.70071,54.63,54.63,6.3
2022-05-27 21:38:31.475983,32482,1.23909,21.9,98.2,0.01898,986.2,0,60.919,1.17472,0.70073,54.717,54.717,6.2
2022-05-27 21:39:01.476026,32494,1.23955,21.9,98.2,0.01901,986.2,0,60.896,1.17487,0.69991,54.983,54.983,5.91
2022-05-27 21:42:51.785181,33292,1.26999,22.0,98.8,0.01923,986.2,0,90.99,1.17593,0.61763,80.7,80.7,10.29
2022-05-27 21:43:23.785257,33296,1.27014,22.0,98.9,0.01927,986.2,0,90.941,1.17612,0.61804,80.67,80.67,10.27
2022-05-27 21:43:55.785339,33301,1.27033,22.0,99.1,0.0193,986.2,0,90.92,1.17627,0.61815,80.723,80.723,10.2
