timestamp,ADC,V,T,rH,aH,P,fanSpeed,CH4Ref,V0,Rs/R0,CH4,CH4LR,variance
2022-05-27 13:58:08.217384,28903,1.10256,6.2,98.2,0.00725,986.1,0,2.147,1.11794,1.19572,0.397,0.397,1.75
2022-05-27 13:58:45.217456,28902,1.10252,6.2,98.4,0.00728,986.1,0,2.147,1.11808,1.19818,0.357,0.357,1.79
2022-05-27 13:59:22.217560,28904,1.1026,6.2,98.2,0.00727,986.1,0,2.148,1.11803,1.19635,0.39,0.39,1.76
2022-05-27 14:02:35.151866,28910,1.10283,6.2,97.5,0.00717,986.1,0,2.2,1.11755,1.18671,0.554,0.554,1.65
2022-05-27 14:03:13.151945,28908,1.10275,6.1,97.0,0.00712,986.1,0,2.2,1.11731,1.18485,0.56,0.56,1.64
2022-05-27 14:03:51.152027,28907,1.10271,6.1,96.5,0.00707,986.1,0,2.2,1.11706,1.18237,0.598,0.598,1.6
2022-05-27 14:07:56.907553,28950,1.10435,6.1,98.8,0.00722,986.2,0,3.101,1.11779,1.16728,0.941,0.941,2.16
2022-05-27 14:08:27.907630,28954,1.10451,6.1,98.2,0.00719,986.2,0,3.113,1.11765,1.16315,1.021,1.021,2.09
2022-05-27 14:08:58.907680,28952,1.10443,6.1,97.7,0.00714,986.2,0,3.13,1.1174,1.1613,1.048,1.048,2.08
2022-05-27 14:12:22.152738,29008,1.10657,5.9,96.1,0.00694,986.2,0,4.396,1.11644,1.11948,1.906,1.906,2.49
2022-05-27 14:12:55.152780,29005,1.10645,5.8,96.1,0.00694,986.2,0,4.397,1.11644,1.12111,1.843,1.843,2.55
2022-05-27 14:13:28.152857,29006,1.10649,5.8,96.6,0.00695,986.2,0,4.396,1.11648,1.12115,1.845,1.845,2.55
2022-05-27 14:16:53.167841,29062,1.10863,5.9,98.9,0.00714,986.2,0,5.511,1.1174,1.10367,2.356,2.356,3.16
2022-05-27 14:17:26.167905,29061,1.10859,5.8,98.4,0.00709,986.2,0,5.507,1.11716,1.10133,2.379,2.379,3.13
2022-05-27 14:17:59.168019,29062,1.10863,5.8,97.9,0.00705,986.2,0,5.507,1.11697,1.09852,2.44,2.44,3.07
2022-05-27 14:21:19.315620,29112,1.11053,5.6,96.9,0.00687,986.2,0,6.787,1.1161,1.06433,3.28,3.28,3.51
2022-05-27 14:21:53.315683,29109,1.11042,5.5,97.5,0.00689,986.2,0,6.787,1.11619,1.0668,3.188,3.188,3.6
2022-05-27 14:22:27.315759,29111,1.1105,5.5,98.3,0.00694,986.2,0,6.784,1.11644,1.06862,3.151,3.151,3.63
2022-05-27 14:26:17.085002,29185,1.11332,5.7,100.0,0.00714,986.3,0,8.15,1.1174,1.04572,3.958,3.958,4.19
2022-05-27 14:26:54.085105,29187,1.1134,5.7,100.0,0.00714,986.3,0,8.149,1.1174,1.04478,3.987,3.987,4.16
2022-05-27 14:30:29.909467,29287,1.11721,5.6,97.5,0.00693,986.3,0,10.328,1.11639,0.99117,5.752,5.752,4.58
2022-05-27 14:30:59.909516,29282,1.11702,5.6,97.5,0.0069,986.4,0,10.324,1.11624,0.99163,5.722,5.722,4.6
2022-05-27 14:31:29.909604,29283,1.11706,5.5,97.7,0.0069,986.4,0,10.317,1.11624,0.99121,5.706,5.706,4.61
2022-05-27 14:35:08.062927,30212,1.1525,5.6,99.9,0.00707,986.4,0,37.387,1.11706,0.72424,25.029,25.029,12.36
2022-05-27 14:35:50.063014,30222,1.15288,5.6,99.4,0.00703,986.4,0,37.378,1.11687,0.7206,25.46,25.46,11.92
2022-05-27 14:39:39.962624,30799,1.17489,5.4,97.2,0.00683,986.3,0,60.839,1.1159,0.60907,45.0,45.0,15.84
2022-05-27 14:40:21.962725,30806,1.17516,5.4,97.3,0.00681,986.3,0,60.771,1.11581,0.60734,45.393,45.393,15.38
2022-05-27 14:44:44.810258,31223,1.19106,5.5,100.0,0.00704,986.3,0,78.896,1.11692,0.5562,60.923,60.923,17.97
2022-05-27 15:06:33.581979,29176,1.11298,10.9,100.0,0.00997,986.1,0,2.09,1.1311,1.20368,1.725,1.725,0.36
2022-05-27 15:07:06.582036,29178,1.11305,10.8,99.6,0.00989,986.1,0,2.09,1.13072,1.19838,1.806,1.806,0.28
2022-05-27 15:07:39.582110,29171,1.11279,10.7,99.2,0.0098,986.1,0,2.092,1.13028,1.19699,1.799,1.799,0.29
2022-05-27 15:11:47.349126,29203,1.11401,10.2,99.4,0.00947,986.2,0,3.168,1.12868,1.16301,2.422,2.422,0.75
2022-05-27 15:12:28.349226,29197,1.11378,10.1,99.8,0.00945,986.1,0,3.167,1.12859,1.16491,2.35,2.35,0.82
2022-05-27 15:16:46.316073,29270,1.11656,9.9,100.0,0.00939,986.1,0,4.613,1.1283,1.12679,3.281,3.281,1.33
2022-05-27 15:21:39.921938,29747,1.13476,10.2,100.0,0.00953,986.1,0,13.644,1.12897,0.94775,10.374,10.374,3.27
2022-05-27 15:25:28.842921,30093,1.14796,10.5,100.0,0.00971,986.1,0,21.18,1.12984,0.85386,16.81,16.81,4.37
2022-05-27 15:25:59.842971,30098,1.14815,10.5,100.0,0.00973,986.1,0,21.176,1.12994,0.85333,16.864,16.864,4.31
2022-05-27 15:30:00.443931,30162,1.15059,10.6,100.0,0.00979,986.1,0,22.544,1.13023,0.83918,18.139,18.139,4.41
2022-05-27 15:30:30.443981,30159,1.15047,10.6,99.8,0.00975,986.1,0,22.532,1.13004,0.83845,18.178,18.178,4.35
2022-05-27 15:34:37.195106,30257,1.15421,10.1,96.7,0.00918,986.1,0,25.78,1.12728,0.79317,21.855,21.855,3.93
2022-05-27 15:35:14.195201,30246,1.15379,10.0,96.3,0.00908,986.1,0,25.752,1.12679,0.79201,21.845,21.845,3.91
2022-05-27 15:39:24.747808,30407,1.15993,9.5,96.8,0.00883,986.1,0,30.83,1.12558,0.74733,26.53,26.53,4.3
2022-05-27 15:43:31.636778,30769,1.17374,9.0,96.0,0.00846,986.0,0,43.679,1.12379,0.66645,38.645,38.645,5.03
2022-05-27 15:47:57.198138,30953,1.18076,9.0,100.0,0.00883,986.0,0,49.692,1.12558,0.64803,42.915,42.915,6.78
2022-05-27 15:48:29.198215,30967,1.1813,9.0,100.0,0.00886,986.0,0,49.698,1.12573,0.64673,43.24,43.24,6.46
2022-05-27 15:52:34.597059,31306,1.19423,9.4,100.0,0.0091,986.0,0,61.318,1.12689,0.60443,54.816,54.816,6.5
2022-05-27 15:57:01.928539,31602,1.20552,9.9,100.0,0.00936,986.0,0,71.811,1.12815,0.57377,65.898,65.898,5.91
2022-05-27 15:57:31.928596,31612,1.2059,9.9,100.0,0.00939,986.0,0,71.831,1.1283,0.57337,66.096,66.096,5.74
2022-05-27 15:58:01.928664,31618,1.20613,10.0,100.0,0.00942,986.0,0,71.812,1.12844,0.57344,66.273,66.273,5.54
2022-05-27 16:01:53.684903,31873,1.21586,10.4,100.0,0.00968,986.0,0,81.416,1.1297,0.55092,76.297,76.297,5.12
2022-05-27 16:02:27.684970,31892,1.21658,10.5,100.0,0.00973,986.0,0,81.367,1.12994,0.55012,76.911,76.911,4.46
2022-05-27 16:06:31.893232,32157,1.22669,10.9,100.0,0.00997,986.0,0,92.47,1.1311,0.52841,88.359,88.359,4.11
2022-05-27 16:07:01.893303,32169,1.22715,10.9,100.0,0.00999,986.0,0,92.434,1.1312,0.52769,88.773,88.773,3.66
2022-05-27 16:11:43.564653,32304,1.2323,10.8,100.0,0.00994,986.0,0,99.015,1.13096,0.51348,96.151,96.151,2.86
2022-05-27 21:09:30.584466,29749,1.13483,20.7,84.4,0.01518,986.1,0,2.076,1.15632,1.19394,4.994,4.994,-2.92
2022-05-27 21:10:01.582745,29747,1.13476,20.7,85.8,0.01546,986.1,0,2.077,1.15768,1.20693,4.672,4.672,-2.6
2022-05-27 21:10:32.582884,29746,1.13472,20.7,87.1,0.01573,986.1,0,2.078,1.15899,1.21918,4.381,4.381,-2.3
2022-05-27 21:14:34.835578,29762,1.13533,20.9,93.8,0.01712,986.1,0,2.194,1.16572,1.27294,3.286,3.286,-1.09
2022-05-27 21:18:55.242854,29798,1.1367,21.2,94.5,0.01751,986.1,0,2.524,1.1676,1.27421,3.376,3.376,-0.85
2022-05-27 21:19:28.242948,29795,1.13659,21.2,94.8,0.01756,986.1,0,2.524,1.16785,1.27761,3.302,3.302,-0.78
2022-05-27 21:23:26.215443,29960,1.14288,21.4,95.5,0.01789,986.1,0,4.847,1.16944,1.22345,4.84,4.84,0.01
2022-05-27 21:23:58.215512,29967,1.14315,21.4,95.5,0.01792,986.1,0,4.849,1.16959,1.22189,4.892,4.892,-0.04
2022-05-27 21:28:13.778176,30457,1.16184,21.6,96.3,0.01826,986.1,0,12.272,1.17123,1.06816,10.865,10.865,1.41
2022-05-27 21:28:51.778281,30458,1.16188,21.6,96.4,0.01831,986.2,0,12.266,1.17148,1.0696,10.809,10.809,1.46
2022-05-27 21:33:25.316461,31127,1.1874,21.7,97.4,0.01864,986.2,0,24.631,1.17307,0.91233,21.485,21.485,3.15
2022-05-27 21:34:00.316551,31136,1.18774,21.7,97.4,0.01868,986.2,0,24.612,1.17327,0.91162,21.569,21.569,3.04
2022-05-27 21:38:01.475919,32475,1.23882,21.9,98.1,0.01894,986.2,0,60.929,1.17453,0.70071,54.157,54.157,6.77
2022-05-27 21:38:31.475983,32482,1.23909,21.9,98.2,0.01898,986.2,0,60.919,1.17472,0.70073,54.192,54.192,6.73
2022-05-27 21:39:01.476026,32494,1.23955,21.9,98.2,0.01901,986.2,0,60.896,1.17487,0.69991,54.427,54.427,6.47
2022-05-27 21:42:51.785181,33292,1.26999,22.0,98.8,0.01923,986.2,0,90.99,1.17593,0.61763,81.088,81.088,9.9
2022-05-27 21:43:23.785257,33296,1.27014,22.0,98.9,0.01927,986.2,0,90.941,1.17612,0.61804,80.979,80.979,9.96
2022-05-27 21:43:55.785339,33301,1.27033,22.0,99.1,0.0193,986.2,0,90.92,1.17627,0.61815,80.976,80.976,9.94
